product_title,product_category,rating,review_count,units_sold,sale_price,list_price,discount_pct,is_best_seller_flag,has_coupon_flag,is_sponsored,is_available,best_seller_detail,coupon_detail,sustainability_detail,delivery_date,collected_at
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:48:59.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:49:11.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:49:23.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:49:34.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:49:46.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:49:59.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:50:13.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:50:25.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:50:40.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:50:51.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:51:04.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:51:15.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:51:28.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:51:40.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:51:52.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:52:05.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:52:16.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:52:26.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:52:40.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:52:52.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:53:04.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:53:18.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:53:31.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:53:42.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:53:55.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:54:08.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:54:20.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:54:31.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:54:43.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:54:54.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:55:09.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:55:22.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:55:37.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:55:48.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:55:59.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:56:11.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:56:25.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:56:37.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:56:48.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:56:58.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:57:11.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:57:24.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:57:36.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:57:50.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:58:04.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:58:16.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:58:31.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:58:43.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:58:54.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:59:08.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:59:18.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:59:33.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:59:44.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 07:59:57.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:00:08.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:00:21.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:00:32.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:00:44.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:00:57.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:01:11.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:01:23.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:01:38.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:01:51.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:02:03.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:02:14.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:02:27.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:02:40.000000 UTC
"ASUS ProArt Display 32” 4K HDR QD-OLED Professional Monitor (PA32UCDM) - UHD, Ultra-Slim, 240Hz, 0.1ms, Auto Calibration, Dolby Vision, 99% DCI-P3, ΔE<1, Thunderbolt 4, Calman Ready, 3 yr Warranty",Laptops,2.0,2,50,1899.0,1899.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-27 08:02:50.000000 UTC
